,uri,tituloOriginal,tituloExtraido,codigo
2508,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/demo/6,Evaluating Entity Annotators Using GERBIL,Evaluating Entity Annotators Using GERBIL,3a5b6ffc6b90dffb58fc7dd6dbbb7d0215df3c60
2509,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/research/175,On Coherent Indented Tree Visualization of RDF Graphs,On Coherent Indented Tree Visualization of RDF Graphs,9c10ad7f65a61534c049edc51f53ea6b25908f64
2510,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/research/151,LIME: the Metadata Module for OntoLex,LIME: The Metadata Module for OntoLex,b2415e5ed3d23002d6823fafa459349362380461
2511,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/poster/18,Discovering Types in RDF Datasets,Discovering Types in RDF Datasets,212b50832c5a7be3e108a179190458a345b383cc
2512,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/poster/16,SemNaaS: Add a Semantic Dimension to the Network as a Service,SemNaaS: Add Semantic Dimension to the Network as a Service,7e70dc07bbceb7510cf4e7e4dee6b702fd603cd1
2513,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/phDSymposium/12,Sequential Decision Making with Medical Interpretation Algorithms in the Semantic Web,Sequential Decision Making with Medical Interpretation Algorithms in the Semantic Web,62273d5f4c1f65512d55ca78314d1cfee536d71b
2514,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/phDSymposium/10,Semantics-enabled User Interest Mining,Semantics-Enabled User Interest Mining,12a6a345e4ce43193aa65dd4ffa447486600d15b
2515,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/phDSymposium/9,Creating Learning Material from Web Resources,Creating Learning Material from Web Resources,087e596776cca253665ae4c61ba0d4d67dc9b675
2516,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/research/90,Automating RDF Dataset Transformation and Enrichment,Automating RDF Dataset Transformation and Enrichment,1cc817df66def3e8d2773104ef90157cab7fa305
2517,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/research/13,Leveraging and Balancing Heterogeneous Sources of Evidence in Ontology Learning,Leveraging and Balancing Heterogeneous Sources of Evidence in Ontology Learning,17f54ef669db85c3a1f45d34793107f15dfc2f32
2518,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/phDSymposium/7,Information Extraction for Learning Expressive Ontologies,Information Extraction for Learning Expressive Ontologies,0bfe89360efe27fda43b4d7e7f0b5b9b907a833a
2519,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/phDSymposium/2,Ontology Change in Ontology-Based Information Integration Systems,Ontology Change in Ontology-Based Information Integration Systems,de72e4000dadd4eaeab616ab7480e3ea9a9a65d6
2520,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/phDSymposium/3,Crowdsourcing Disagreement for Collecting Semantic Annotation,Crowdsourcing Disagreement for Collecting Semantic Annotation,52433be42b646bde7787268d55916041407dacab
2521,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/phDSymposium/8,eDocument Standards as Background Knowledge in Context-Based Ontology Matching,e-Document Standards as Background Knowledge in Context-Based Ontology Matching,e7ac047319c3f42f2d2ebd91949bb742a4307145
2522,https://w3id.org/scholarlydata/inproceedings/eswc2015/paper/demo/40,Curating a document collection via crowdsourcing with Pundit 2.0,Curating a Document Collection via Crowdsourcing with Pundit 2.0,b619eaabcef2d064296b04b990f5910e000b14a4
2523,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/93,Graph-based Ontology Classification in OWL 2 QL,Graph-Based Ontology Classification in OWL 2 QL,1c28ed090818de8492012bb09d3fd9df34c3110f
2524,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/68,A Systematic Investigation of Explicit and Implicit Schema Information on the Linked Open Data Cloud,A Systematic Investigation of Explicit and Implicit Schema Information on the Linked Open Data Cloud,7154e68a813a46be8ac47fe522d2189f864e1b3e
2525,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/43,Predicting the Understandability of OWL Inferences,Predicting the Understandability of OWL Inferences,ca0e5ae80c25870a7c5f8c4120d398c786edc06a
2526,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/219,Lightweight Spatial Conjunctive Query Answering using Keywords,Lightweight Spatial Conjunctive Query Answering Using Keywords,e3072f559b3d4a6786062c492cdbd9bf1a04b53c
2527,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/206,Constructing a Focused Taxonomy from a Document Collection,Constructing a Focused Taxonomy from a Document Collection,0a595cfbe35b68ec174c426f82072acf112bcfc6
2528,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/209,Observing Linked Data Dynamics,Observing Linked Data Dynamics,a1a85a0c7b668b0759da010bd76dfa2a9ae2a999
2529,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/in-use/59,Publishing bibliographic records on the Web of data: opportunities for the BnF (French national Library),Publishing Bibliographic Records on the Web of Data: Opportunities for the BnF (French National Library),818afa21f4e145626e583da9921d96d977f353ed
2530,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/45,Synonym Analysis for Predicate Expansion,Synonym Analysis for Predicate Expansion,34c4f582fbc5ffbea4f1267d7949c62e6cd9a41a
2531,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/34,Detecting SPARQL Query Templates for Data Prefetching,Detecting SPARQL Query Templates for Data Prefetching,c05d2bd1529b36e4afd08e0bf625cca282a110b4
2532,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/156,Measuring the Topical Specificity of Online Communities,Measuring the Topical Specificity of Online Communities,aa3175657f582a70d11f16228e443dec1285fc7c
2533,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/78,When to Reach for the Cloud: Using Parallel Hardware for Link Discovery,When to Reach for the Cloud: Using Parallel Hardware for Link Discovery,5b871ff8ae9bc09543e0018f060a9a5fa29cdfaf
2534,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/187,Broadening the Scope of Nanopublications,Broadening the Scope of Nanopublications,923fefafbd1839bf2380c67062fe985b0e6e9d90
2535,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/in-use/158,Connecting the Smithsonian American Art Museum to the Linked Data Cloud,Connecting the Smithsonian American Art Museum to the Linked Data Cloud,ae8bb5be164044aabcb6401fe2794d78a4b95e4f
2536,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/16,A Support Framework for Argumentative Discussions Management in the Web,A Support Framework for Argumentative Discussions Management in the Web,be2dd806377e98290852147e0dca82cda897bacd
2537,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/52,Towards Evaluating Interactive Ontology Matching Tools,Towards Evaluating Interactive Ontology Matching Tools,720c2042d3ddff66110f83045bf3fefc55943e17
2538,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/in-use/87,Using BMEcat Catalogs as a Lever for Product Master Data on the Semantic Web,Using BMEcat Catalogs as a Lever for Product Master Data on the Semantic Web,72322f923b2bf6fc29f02912aa669418c3e83510
2539,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/205,Logical Linked Data Compression,Logical Linked Data Compression,31846f2e6ed190e94800f3ff01c791a2c6f94b4d
2540,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/204,No Size Fits All -- Running the Star Schema Benchmark with SPARQL and RDF Aggregate Views,No Size Fits All - Running the Star Schema Benchmark with SPARQL and RDF Aggregate Views,cb144537ced822674bff950be2a1f8b2e0d3b0ba
2541,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/180,A Comparison of Knowledge Extraction Tools for the Semantic Web,A Comparison of Knowledge Extraction Tools for the Semantic Web,e0524762b23b5fa45b777ea590fd44dd5dfb1056
2542,https://w3id.org/scholarlydata/inproceedings/eswc2013/paper/eswc-2013/82,Semantic Multimedia Information Retrieval Based on Contextual Descriptions,Semantic Multimedia Information Retrieval Based on Contextual Descriptions,cd056a021eba6cf20814f1df43ac936695507ee0
2543,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/331,A Demo for efficient human Attention Detection based on Semantics and Complex Event Processing,A Demo for Efficient Human Attention Detection Based on Semantics and Complex Event Processing,8397e34ba42f13eebe26ad4848b6502fcc7d8408
2544,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/24,TELIX: An RDF-based Model for Linguistic Annotation,TELIX: An RDF-Based Model for Linguistic Annotation,18ef67f1ba0b5afcdc789edeb3a9f08c8554d634
2545,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/325,Exploring History through Newspaper Archives,Exploring History Through Newspaper Archives,1c3df9abe29b788814ca109d755c22caac0c017b
2546,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/40,A Structural Approach to Indexing Triples,A Structural Approach to Indexing Triples,43ade1b18f6cc9645d843db3c277e398a44da5a6
2547,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/20,Castor: a Constraint-based SPARQL Engine with Active Filter Processing,Castor: A Constraint-Based SPARQL Engine with Active Filter Processing,f567ccdfce16f5831b0ee3e918296e777ab57e3e
2548,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/316,ScienceWISE: A Web-based Interactive Semantic Platform for Paper Annotation and Ontology Editing,ScienceWISE: A Web-Based Interactive Semantic Platform for Paper Annotation and Ontology Editing,5b26d7c5c1043401f931398e915647f8e743eeaa
2549,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/363,Personalized Environmental Service Configuration and Delivery Orchestration: The PESCaDO Demonstrator,Personalized Environmental Service Configuration and Delivery Orchestration: The PESCaDO Demonstrator,7b9fbdd71f58c7ebdc3209abf011063dd853ac19
2550,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/in-use-industrial/255,Learning Driver Preferences of POIs using a Semantic Web Knowledge System,Learning Driver Preferences of POIs Using a Semantic Web Knowledge System,8032c4d45e22293be1dc2ef60127fa40d8519849
2551,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/12,Representing mereotopological relations in OWL ontologies with OntoPartS,Representing Mereotopological Relations in OWL Ontologies with OntoPartS,eb97dd87ef05b376ad1dc6f2214d19d964ba7259
2552,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/poster/334,Named Entity Disambiguation using Linked Data,Named Entity Disambiguation using Linked Data,d42ba23fd7a6a9e58b545374526631da8e34b42c
2553,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/301,Semantic Content Management with Apache Stanbol,Semantic Content Management with Apache Stanbol,0f9eadc4f68e2ac97e749c9e81c8576725f19504
2554,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/349,Domain-Specific OWL Ontology Visualization with OWLGrEd,Domain-Specific OWL Ontology Visualization with OWLGrEd,c406e9d9ccd47a84e71721caeb40d5145367963c
2555,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/199,Automatic Configuration Selection Using Ontology Matching Task Profiling,Automatic Configuration Selection Using Ontology Matching Task Profiling,0a83fed1e50c003a665f720d0e059d0a8b31803d
2556,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/164,The ISOcat Registry Reloaded,The ISOcat Registry Reloaded,649f00ef545963783a47412bd1fbab2dd59d739f
2557,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/303,Sgvizler: A JavaScript Wrapper for Easy Visualization of SPARQL Result Sets,Sgvizler: A JavaScript Wrapper for Easy Visualization of SPARQL Result Sets,6b7e067c479840d04c0dd73dea35dcef9d366145
2558,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/poster/335,Full-text Support for Publish/Subscribe Ontology Systems,Full-Text Support for Publish/Subscribe Ontology Systems,3f22b53e5c32ad96f07054c067e7c2583fae5ebf
2559,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/136,Preserving Information Content in RDF using Bounded Homomorphisms,Preserving Information Content in RDF Using Bounded Homomorphisms,ea17d02d967ddfb06f4d2ab9b9e6151f1ac7796d
2560,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/poster/324,Bringing the Web of Data to Developing Countries: Linked Market Data in the Sahel,Bringing the Web of Data to Developing Countries: Linked Market Data in the Sahel,95377ed17c6fb1fb57a920d2b17b43303b4ee9a7
2561,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/102,Exchange and Consumption of Huge RDF Data,Exchange and Consumption of Huge RDF Data,892fe697513bf11d3a036c1cdf52cc4e0826a173
2562,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/176,Supporting Linked Data Production for Cultural Heritage institutes: The Amsterdam Museum Case Study,Supporting Linked Data Production for Cultural Heritage Institutes: The Amsterdam Museum Case Study,1ea6a5647e5d53c38e98c7633f22dc9a92067615
2563,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/213,POWLA: Modeling linguistic corpora in OWL/DL,POWLA: Modeling Linguistic Corpora in OWL/DL,18184379621f3c3102e773ac9cf56cf997e28a53
2564,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/poster/338,Managing Contextualized Knowledge with the CKR,Managing Contextualized Knowledge with the CKR,09449ffe88a0acdc81df44a880a935061382229a
2565,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/in-use-industrial/9,Generating Possible Interpretations for Statistics from Linked Open Data,Generating Possible Interpretations for Statistics from Linked Open Data,c5f479f1ac927d5d3535e30f458becd244e2d91a
2566,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/315,Nobody Wants to Live in a Cold City where no Music Has Been Recorded - Analyzing Statistics with Explain-a-LOD,Nobody Wants to Live in a Cold City Where No Music Has Been Recorded - Analyzing Statistics with Explain-a-LOD,8f8f073d04278480b2d34a3113c5b20c10f3c54e
2567,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/10,COV4SWS.KOM: Information Quality-aware Matchmaking for Semantic Services,COV4SWS.KOM: Information Quality-Aware Matchmaking for Semantic Services,0e4720b1bd07c12232c744e1c00e3eb4b37db8d6
2568,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/193,SCHEMA - An Algorithm for Automated Product Taxonomy Mapping in E-commerce,SCHEMA - An Algorithm for Automated Product Taxonomy Mapping in E-commerce,b2c7b9159efd8f54eb0942b3e3d5717b38482f63
2569,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/in-use-industrial/26,Green-Thumb Camera: LOD Application for Field IT,Green-Thumb Camera: LOD Application for Field IT,d6d16b6032c7f2da05f54f4a7ade92c820eb0f5a
2570,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/6,An approach for Named Entity Recognition in Poorly Structured Data,An Approach for Named Entity Recognition in Poorly Structured Data,6d5700db2b590f4396758c98d9683879d14e47c0
2571,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/132,Graph Kernels for RDF data,Graph Kernels for RDF Data,ffe00c7ecdebc4d59074120205a76c3433a17083
2572,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/in-use-industrial/29,Assembling Rule Mashups in the Semantic Web,Assembling Rule Mashups in the Semantic Web,ee929f948624bf534578e85d2e8e3ae88a75d899
2573,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/in-use-industrial/104,From Web 1.0 to Social Semantic Web: Lessons Learnt from a Migration to a Medical Semantic Wiki,From Web 1.0 to Social Semantic Web: Lessons Learnt from a Migration to a Medical Semantic Wiki,3e6cc6fffe27f892140a3ad0af8684388a495bff
2574,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/in-use-industrial/162,Evaluating scientific hypotheses using the SPARQL Inferencing Notation,Evaluating Scientific Hypotheses Using the SPARQL Inferencing Notation,458a40408c04e276f2b827b7d1f58e9bcf040ab5
2575,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/in-use-industrial/92,Product customization as Linked Data,Product Customization as Linked Data,3a5045f8f12c41dbbf325da1cf9dbc119c83aace
2576,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/89,Domain Specific Data Retrieval on the Semantic Web,Domain Specific Data Retrieval on the Semantic Web,a62f736165c1d63f991b9924b87b4d8ba1ae1225
2577,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/in-use-industrial/138,Semantics Visualization for Fostering Search Result Comprehension,Semantics Visualization for Fostering Search Result Comprehension,d7cf402e2c29b0400e4b9a1e6fda79f870153ba9
2578,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/poster/360,ANISE: an ANatomIc SEmantic Visualizer,ANISE : an ANatomIc SEmantic Visualizer,f5608c3703e2daf36893e54bdfa21a7c5eff7623
2579,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/110,Top-K Linked Data Query Processing,Top-k Linked Data Query Processing,cc777f053f9fe7ad3561ce06f529b94a87662d08
2580,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/project-networking/372,"di.me: Context-Aware, Privacy-Sensitive Management of the Integrated Personal Information Sphere","di.me: Context-Aware, Privacy-Sensitive Management of the Integrated Personal Information Sphere",4d5b81cdf22723c32653e90e50445aadc430561a
2581,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/154,Characterising Emergent Semantics in Twitter Lists,Characterising Emergent Semantics in Twitter Lists,d1b73b142d7aaddfb3f03ab718167c78d06275de
2582,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/157,EAGLE: Efficient Active Learning of Link Specifications using Genetic Programming,EAGLE: Efficient Active Learning of Link Specifications Using Genetic Programming,14d3cc29144b9fc0a775805ff9c2cd604bf46de8
2583,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/47,Modelling Structured Domains Using Description Graphs and Logic Programming,Modelling Structured Domains Using Description Graphs and Logic Programming,024d835973b380eee4d0616624aafa0736a72444
2584,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/134,Enhancing OLAP Analysis with Web Cubes,Enhancing OLAP Analysis with Web Cubes,570072758e24d660696283bbb803751bea617596
2585,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/218,Voting Theory for Concept Detection,Voting Theory for Concept Detection,04ce3354e9a69d42c61a2dd921c234623c72c92b
2586,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/321,Developing an Incomplete Reasoner in Five Minutes: the Large Knowledge Collider in Action,Developing an Incomplete Reasoner in Five Minutes: The Large Knowledge Collider in Action,d732999d69fdbcd9f62851d70ca4825d8185af61
2587,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/78,Automatic Identification of Best Answers in Online Enquiry Communities,Automatic Identification of Best Answers in Online Enquiry Communities,26f61100f30ed2bb310d9abfefcf33fcaf2ebc60
2588,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/84,A publishing pipeline for Linked Government Data,A Publishing Pipeline for Linked Government Data,4554d405f96738fd1e128910d56e5a6515e51b0e
2589,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/48,Linked Data-based Concept Recommendation: Comparison of Different Methods in Open Innovation Scenario,Linked Data-Based Concept Recommendation: Comparison of Different Methods in Open Innovation Scenario,260282957cd1f2c30e35cf927732f5936b234ead
2590,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/in-use-industrial/223,Clinical Trial and Disease Search With Ad Hoc Interactive Ontology Alignments,Clinical Trial and Disease Search with Ad Hoc Interactive Ontology Alignments,d9f17005f0d5f59090a3d869ded0d634cde8371d
2591,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/60,Extending Description Logic Rules,Extending Description Logic Rules,4cadf6a414ec4c03c3c11be51935a752882a9864
2592,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/312,ParkJam: Crowdsourcing Parking Availability Information with Linked Data (Demo),ParkJamJAM: Crowdsourcing Parking Availability Information with Linked Data (Demo),4b1050f1e3c71d44f0a875546fb0bc24ca04b59b
2593,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/73,LODifier: Generating Linked Data from Unstructured Text,LODifier: Generating Linked Data from Unstructured Text,634585946a2fb5def5f31010d38064895b8747c8
2594,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/7,Semi-Automatically Mapping Structured Sources into the Semantic Web,Semi-automatically Mapping Structured Sources into the Semantic Web,519a1530c6e2ecfe761950337bef29070c9656bc
2595,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/41,Evaluation of the Music Ontology framework,Evaluation of the Music Ontology Framework,eedf0f3bbfc4789933551366a8d9036e96b78caa
2596,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/158,Crowdsourcing Taxonomies,Crowdsourcing Taxonomies,e40d28ede7ad9e644e44439b13da02b6689ecf9c
2597,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/49,"Finding Co-solvers on Twitter, with a Little Help from Linked Data","Finding Co-solvers on Twitter, with a Little Help from Linked Data",9f220ae95ca530462e511dafce2372d505be7e63
2598,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/357,Karma: A System for Mapping Structured Sources into the Semantic Web,Karma: A System for Mapping Structured Sources into the Semantic Web,3485b01f9aa38d33d740994c306357ec83a660e7
2599,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/demonstation/351,Product customization as Linked Data: demonstration,Product Customization as Linked Data: Demonstration,6cc1f5f02ea0c86380bf29104110f01c9413bed7
2600,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/research/173,Assessing Linked Data Mappings using Network Measures,Assessing Linked Data Mappings Using Network Measures,be881253670e4ac96c18f4347eb5301680a0fa36
2601,https://w3id.org/scholarlydata/inproceedings/eswc2012/paper/in-use-industrial/196,Declarative Representation of Programming Access to Ontologies,Declarative Representation of Programming Access to Ontologies,be1fffdbfe033349bb5e4f5be42fa41a4e8d929c
2602,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/onto/29,Aligning Large SKOS-like Vocabularies: Two Case Studies,Aligning Large SKOS-Like Vocabularies: Two Case Studies,26c099d49d01303b42e29f6f560903f3c70c4089
2603,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/services/3,Efficient Semantic Event Processing: Lessons Learned in User Interface Integration,Efficient Semantic Event Processing: Lessons Learned in User Interface Integration,5bee1368d926cd9220fbc42b31db9e412e915471
2604,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/social_web/4,The Impact of Multifaceted Tagging on Learning Tag Relations and Search,The Impact of Multifaceted Tagging on Learning Tag Relations and Search,f9b8eb46d2eb5b7fc662229a2633194612c3ecea
2605,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/web_of_data/48,ExpLOD: Summary-based Exploration of Interlinking and RDF Usage in the Linked Open Data Cloud,ExpLOD: Summary-Based Exploration of Interlinking and RDF Usage in the Linked Open Data Cloud,c6d8aa0c31c168f6556cf78cc4d9327f44ea38f9
2606,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/onto/66,Dealing with Inconsistency when Combining Ontologies and Rules using DL-Programs,Dealing with Inconsistency When Combining Ontologies and Rules Using DL-Programs,5cc8eda18d702f1438036d8da55f0faed0e74fb2
2607,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/services/2,Measures for Benchmarking Semantic Web Service Matchmaking Correctness,Measures for Benchmarking Semantic Web Service Matchmaking Correctness,59db93369f560c450beebccfb34bd88e6884eab0
2608,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/web_of_data/17,Hierarchical Link Analysis for Ranking Web Data,Hierarchical Link Analysis for Ranking Web Data,a7d05d6d26cb1bd5084370591a48018f8259298c
2609,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/web_of_data/18,A Node Indexing Scheme for Web Entity Retrieval,A Node Indexing Scheme for Web Entity Retrieval,662422c5196c2c1b32e721400b26ebac52fbb2b7
2610,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/inuse/56,Ontology Management in an Event-Triggered Knowledge Network,Ontology Management in an Event-Triggered Knowledge Network,3faa90fc46d96448d97983b1edcf9a7fca735aaa
2611,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/mobility/10,Incremental Reasoning on Streams and Rich Background Knowledge,Incremental Reasoning on Streams and Rich Background Knowledge,626c3bcc143dec5327f3f26b669a29426d34c2b5
2612,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/inuse/13,Facilitating Dialogue - Using Semantic Web Technology for eParticipation,Facilitating Dialogue - Using Semantic Web Technology for eParticipation,3c4b4b3a2df40780c935853745f3cbd8f29ff8db
2613,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/onto/72,Categorize By: Deductive Aggregation of Semantic Web Query Results,Categorize by: Deductive Aggregation of Semantic Web Query Results,b435e7efb2d87dacd3263ed5ca6032aa76ac54b9
2614,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/onto/56,Assessing the Safety of Knowledge Patterns in OWL Ontologies,Assessing the Safety of Knowledge Patterns in OWL Ontologies,3c949cd44a9799fc1460f48c6c1c17480a6fdb35
2615,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/social_web/34,OKBook: Peer-to-Peer Community Formation,OKBook: Peer-to-Peer Community Formation,274f28556a89a1bf746728389b30bfc515d38d3d
2616,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/sensor/1,Modeling and Querying Metadata in the Semantic Sensor Web: the model stRDF and the query language stSPARQL,Modeling and Querying Metadata in the Semantic Sensor Web: The Model stRDF and the Query Language stSPARQL,545146d9672a646e5dd32e69c59431146e6baaf1
2617,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/social_web/6,Representing Distributed Groups with dgFOAF,Representing Distributed Groups with dgFOAF,49faa0818d01443bef830c521cd86012abb5b2c3
2618,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/web_of_data/36,Improving the Performance of Semantic Web Applications with SPARQL Query Result Caching,Improving the Performance of Semantic Web Applications with SPARQL Query Result Caching,806b0cd02b94b5c0d9212a0d9a00841dab89cc0f
2619,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/inuse/18,Taking OWL to Athens -- Semantic Web Technology takes Ancient Greek History to students,Taking OWL to Athens: Semantic Web Technology takes Ancient Greek History to Students,ebbe72c02dfebc7e4a9fb365db019d2253450468
2620,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/phd_symposium/12,Global Semantic Graph as an Alternative Information and Collaboration Infrastructure,Global Semantic Graph as an Alternative Information and Collaboration Infrastructure,89f66c16e0dfaa96b380e1611d813089e5f1d4b9
2621,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/mobility/4,Finding Your Way through the Rijksmuseum with an Adaptive Mobile Museum Guide,Finding Your Way through the Rijksmuseum with an Adaptive Mobile Museum Guide,3754d69276a0b722779aa4edbbd2c962dd33caed
2622,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/social_web/1,Efficient Semantic-Aware Detection of Near Duplicate Resources,Efficient Semantic-Aware Detection of Near Duplicate Resources,9652fc2cbcca97e56a888713b26661b85bb086d0
2623,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/web_of_data/32,Leveraging Terminological Structure for Object Reconciliation,Leveraging Terminological Structure for Object Reconciliation,4e5d4ce582e57eff190a404d82b10875677f006b
2624,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/mobility/6,Replication and Versioning of Partial RDF Graphs,Replication and Versioning of Partial RDF Graphs,8756e68c41ed7884eafaf7457e0f75b6d9c74224
2625,https://w3id.org/scholarlydata/inproceedings/eswc2010/paper/services/11,Towards Practical Semantic Web Service Discovery,Towards Practical Semantic Web Service Discovery,08b1189aec1324825ff27dbdf2fbff73ffb22c85
